"0";"KUGLARSTWO";" Przemiany, sztuczka";" 1 akcja";" 3 metry";" W, S";" Do 1 godziny";" Wywołujesz jeden z magicznych efektów:<br>1. Sensoryczny, np.: deszcz iskier, podmuch wiatru, muzyka lub dziwaczny zapach.<br>2. Natychmiast gasisz/zapalasz świecę, pochodnię lub małe ognisko.<br>3. Natychmiast oczyszczasz/brudzisz obiekt o objętości do 27 litrów.<br>4. Na godzinę schładzasz, podgrzewasz lub nadajesz smak nieożywionej materii o objętości do 27 litrów.<br>5. Sprawiasz, że na obiekcie lub powierzchni, na godzinę pojawia się określony kolor, znak lub symbol.<br>6. Tworzysz niemagiczną błyskotkę/iluzoryczny obraz, mieszczący się w twojej dłoni, będącą widoczną do twojej następnej tury.<br>Jeśli rzucisz to zaklęcie wiele razy, możesz jednocześnie utrzymać do trzech spośród nienatychmiastowych efektów, a w ramach akcji możesz odwołać pojedynczy efekt.";"Mag"
"3";"ŚCIANA WODY";" Wywoływanie, 3. krąg";" 1 akcja";" 18 metrów";" W, S, M (kropla wody)";" Koncentracja, do 10 minut";" Tworzysz ścianę wody na ziemi W punkcie, który widzisz w zasięgu czaru. Możesz nadać jej formę płaskiego- muru o długości do 9 metrów, wysokości do 3 metrów i grubości do 30. centymetrów albo pierścienia o średnicy do 6 metrów, wysokości do 6 metrów i grubości do 30 centymetrów. Ściana znika, gdy zaklęcie dobiegnie końca. Przestrzeń zajmowana przez ścianę stanowi trudny teren.<br><br>Każdy test ataku dystansowego bronią, który wchodzi w przestrzeń zajmowaną przez ścianę, jest wykonywany z utrudnieniem, a obrażenia od ognia są zmniejszone o połowę, jeśli wywołujący je efekt przechodzi przez ścianę, aby dosięgnąć celu. Czary, które zadają obrażenia od zimna i przechodzą przez ścianę, powodują zamarznięcie odpowiedniego jej fragmentu (wielkości co najmniej kwadratu o boku 1,5 metra). Każdy zamarznięty kwadrat o boku 1,5 metra ma KP 5 i 15 PW. Ulega zniszczeniu, jeśli jego PW spadną do 0. Gdy fragment zostaje zniszczony, woda nie wypełnia ponownie tego obszaru.";"Mag (XGE)"
"3";"WYBUCH ZIEMI";" Przemiany, 3. krąg";" 1 akcja";" 36 metrów";" W, S, M (kawałek obsydianu)";" Natychmiastowy";" Wybierasz punkt na ziemi, który widzisz w zasięgu czaru. Fontanna kamieni i rozrytej ziemi wybucha w obszarze sześcianu o boku 6 metrów i środku W tym punkcie. Każde stworzenie W tym obszarze musi wykonać rzut obronny na Zręczność. W przypadku niepowodzenia otrzymuje 3k12 obrażeń obuchowych. Udany rzut zmniejsza obrażenia o połowę. Ponadto obszar ten zmienia się w trudny teren, dopóki nie zostanie uprzątnięty. Ręczne oczyszczenie każdego 1,5-metrowego fragmentu wymaga co najmniej 1 minuty.<br><br>Na wyższych kręgach. Jeśli rzucasz ten czar, wykorzystując komórkę co najmniej 4. kręgu, za każdy krąg powyżej 3. zwiększasz obrażenia o 1k12.";"Mag (XGE)"
"4";"BURZOWA KULA";" Wywoływanie, 4. krąg";" 1 akcja";" 45 metrów";" W, S";" Koncentracja, do 1 minuty";" Wywołujesz sferę wirującego powietrza o promieniu 6 metrów i środku w wybranym przez ciebie miejscu w zasięgu czaru. Sfera utrzymuje się przez czas trwania czaru. Każde stworzenie znajdujące się w sferze W momencie jej powstania lub kończące tam swoją turę musi wykonać rzut obronny na Siłę. W przypadku niepowodzenia otrzymuje 2k6 obrażeń obuchowych. Przestrzeń zajmowana przez sferę stanowi trudny teren. Podczas trwania czaru w ramach akcji dodatkowej w każdej swojej turze możesz sprawić, że ze środka sfery w wybrane przez ciebie stworzenie znajdujące się w obrębie 18 metrów od środka sfery uderzy piorun. Wykonaj atak dystansowy czarem. Masz ułatwienie w teście ataku, jeśli cel znajduje się w sferze. Przy trafieniu cel otrzymuje 4k6 obrażeń od elektryczności. Stworzenia znajdujące się w obrębie 9 metrów od sfery mają utrudnienie w testach Mądrości (Percepcja) przeprowadzanych, by coś usłyszeć. <br><br>Na wyższych kręgach. Jeśli rzucasz ten czar,   wykorzystując komórkę co najmniej 5. kręgu, za każdy krąg powyżej 4. zwiększasz obrażenia zadawane przez każdy jego efekt o 1k6.";"Mag (XGE)"
"4";"PRZYWOŁANIE WIĘKSZEGO DEMONA";" Przywoływanie, 4. krąg";" 1 akcja";" 18 metrów";" W, S, M (fiołka krwi humanoida zabitego w ciągu ostatnich 24 godzin)";" Koncentracja, do 1 godziny";"   Wypowiadasz bluźniercze słowa, przywołując demona z chaosu Otchłani. Wybierasz typ demona o stopniu wyzwania 5 lub niższym, na przykład cienistego demona lub barlgurę. Demon pojawia się w wolnym miejscu, które widzisz w zasięgu czaru. Znika, kiedy jego punkty wytrzymałości spadają do 0 lub gdy czar dobiega końca...<br><br>Przewodnik Xanathara po wszystkim str.163";"Mag (XGE)"
"4";"SKAŻONE PROMIENIOWANIE";" Wywoływanie, 4. krąg";" 1 akcja";" 36 metrów";" W, S";" Koncentracja, do 10 minut";"   Słabe, zielonkawe światło rozchodzi się w obszarze sfery. O promieniu 9 metrów i środku w wybranym przez ciebie miejscu w zasięgu czaru. Światło sięga za załomy i utrzymuje się do zakończenia czaru.  <br><br>Gdy stworzenie wchodzi w ten obszar po raz pierwszy w swojej turze lub rozpoczyna w nim swoją turę, musi wykonać rzut obronny na Kondycję. W przypadku niepowodzenia otrzymuje 4k10 obrażeń od światłości i jeden poziom wyczerpania, a także zaczyna świecić słabym, zielonkawym światłem w promieniu 1,5 metra. To światło uniemożliwia mu czerpanie korzyści z bycia niewidzialnym. Światło i poziomy wyczerpania znikają, gdy czar dobiega końca. ";"Mag (XGE)"
"4";"WODNA KULA";" Przywoływanie, 4. krąg";" 1 akcja";" 27 metrów";" W, S, M (kropelka wody)";" Koncentracja, do 1 minuty";" Przywołujesz sferę wody o promieniu 1,5 metra ze środkiem w punkcie, który widzisz w zasięgu czaru. Sfera może się unosić, ale najwyżej 3 metry nad podłożem. Sfera utrzymuje się przez czas trwania czaru.<br><br>Każde stworzenie znajdujące się w sferze musi wykonać rzut obronny na Siłę. Udany rzut powoduje bezpieczne przeniesienie stworzenia poza sferę na wybrane przez nie najbliższe wolne miejsce. Wielkie lub większe stworzenia odnoszą automatyczny sukces w tym rzucie, a Duże lub mniejsze mogą zdecydować się na porażkę. W przypadku niepowodzenia stworzenie zostaje unieruchomione przez sferę i otoczone wodą. Pod koniec każdej swojej tury stworzenie może powtórzyć rzut obronny. Udany rzut oznacza wyzwolenie się spod działania efektu...<br><br>Przewodnik Xanathara po wszystkim str.169<br><br>";"Mag (XGE)"
"4";"ZAUROCZENIE POTWORA";" Uroki, 4. krąg";" 1 akcja";" 9 metrów";" W, S";" 1 godzina";" Próbujesz zauroczyć stworzenie, które widzisz w zasięgu czaru. Musi ono wykonać rzut obronny na Mądrość, w którym ma ułatwienie, jeśli walczy z tobą lub którymś z twoich towarzyszy. przypadku niepowodzenia zostaje przez ciebie zauroczone na czas trwania zaklęcia lub do momentu, w którym ty lub któryś twoich towarzyszy   zadziałacie na jego szkodę. Zauroczone stworzenie jest przyjazne wobec ciebie. Gdy czar dobiega końca, cel ma świadomość, że został przez ciebie zauroczony. <br><br>Na wyższych kręgach. Jeśli rzucasz ten czar, wykorzystując komórkę co najmniej 5. kręgu, za każdy krąg powyżej 4. możesz objąć czarem dodatkową istotę. Wszystkie cele muszą znajdować się w obrębie 9 metrów od siebie nawzajem w chwili rzucania czaru.";"Mag (XGE)"
"4";"ŻRĄCA KULA";" Wywoływanie, 4. krąg";" l akcja";" 45 metrów";" W, S, M (kropla żółci olbrzymiego ślimaka)";" Natychmiastowy";" Wskazujesz miejsce w zasięgu czaru. Połyskliwa kula szmaragdowego kwasu o średnicy 30 centymetrów dolatuje tam i wybucha, tworząc sferę o promieniu 6 metrów. Każde stworzenie w tym obszarze musi wykonać rzut obronny na Zręczność. W przypadku niepowodzenia otrzymuje 10k4 obrażeń od kwasu i kolejne 5k4 obrażeń od kwasu na koniec swojej następnej tury. Udany rzut zmniejsza obrażenia początkowe o połowę i zapobiega otrzymaniu dodatkowych obrażeń na koniec następnej tury.<br><br>Na wyższych kręgach. Jeśli rzucasz ten czar, wykorzystując komórkę co najmniej 5. kręgu, za każdy krąg powyżej 4. zwiększasz obrażenia początkowe o 2k4.";"Mag (XGE)"
"4";"ŻYWIOŁ ZGUBY";" Przemiany, 4. krąg";" 1 akcja";" 27 metrów";" W, S";" Koncentracja, do 1 minuty";" Wybierasz stworzenie, które widzisz w zasięgu czaru, i jeden z następujących typów obrażeń: od dźwięku, elektryczności, kwasu, ognia albo zimna. Cel musi wykonać rzut obronny na Kondycję. W przypadku niepowodzenia zostaje objęty działaniem czaru na czas jego trwania. Gdy cel będący pod wpływem tego czaru po raz pierwszy w każdej turze otrzymuje obrażenia wybranego typu, otrzymuje dodatkowo 2k6 obrażeń tego samego typu. Co więcej, na czas trwania czaru cel traci odporność na ten typ obrażeń. <br><br>Na wyższych kręgach. Jeśli rzucasz ten czar, wykorzystując komórkę co najmniej 5. kręgu, za każdy krąg powyżej 4. 7 możesz objąć czarem dodatkową istotę. Wszystkie cele muszą znajdować się w obrębie 9 metrów od siebie nawzajem w chwili rzucania czaru.";"Mag (XGE)"
"5";"DALEKI KROK";" Przywoływanie, 5. krąg";" 1 akcja dodatkowa";" Na siebie";" W";" Koncentracja, do 1 minuty";"   Teleportujesz się w wolne miejsce, które widzisz w obrębie 18 metrów od siebie. W każdej swojej turze podczas trwania czaru możesz teleportować się w ten sposób w ramach akcji dodatkowej.";"Mag (XGE)"
"5";"DANSE MACABRE";" Nekromancja, 5. krąg";" 1 akcja";" 18 metrów";" W, S";" Koncentracja, do 1 godziny";"   Pasma mrocznej energii strzelają z twoich palców i przeszywają do pięciu Małych lub Średnich zwłok, które widzisz w zasięgu czaru. Wszystkie ciała natychmiast wstają i stają się nieumarłymi. Decydujesz, czy są to zombi, czy szkielety (ich statystyki znajdziesz w Księdze Potworów. Otrzymują one premię do testów ataku i rzutów na obrażenia równą modyfikatorowi z twojej cechy bazowej. <br><br>W ramach akcji dodatkowej możesz mentalnie rozkazywać istotom stworzonym tym czarem, wydając wszystkim ten sam rozkaz. Aby go otrzymać, istota musi się znajdować : w obrębie 18 metrów od ciebie. Decydujesz o tym, dokąd się przemieszczą i jakie akcje wykonają istoty w swojej następnej turze, albo wydajesz ogólne polecenie, na przykład strzeżenia komnaty czy korytarza przed wrogami. Jeśli nie wydasz istotom żadnego rozkazu, ograniczą się do bronienia się przed wrogimi stworzeniami. Otrzymawszy polecenie, będą je wypełniały aż do ukończenia zadania... <br><br>Przewodnik Xanathara po wszystkim str.152";"Mag (XGE)"
"5";"KONTROLA WIATRU";" Przemiany, 5. krąg";" 1 akcja";" 90 metrów";" W, S";" Koncentracja, do 1 godziny";" Przejmujesz kontrolę nad powietrzem, które widzisz w zasięgu czaru i które mieści się w sześcianie o boku 30 metrów. Podczas rzucania czaru wybierz jedną z podanych możliwości. Efekt utrzymuje się przez czas trwania czaru, chyba że zmienisz go na inny w ramach akcji w późniejszej turze. Możesz również w ramach akcji tymczasowo wstrzymać efekt lub wznowić efekt uprzednio wstrzymany.<br><br>Podmuchy. W wybranym obszarze wiatr zaczyna wiać poziomo we wskazanym przez ciebie kierunku. Wybierasz moc wiatru - słaby, umiarkowany lub silny. Przy umiarkowanym lub silnym wietrze testy ataków dystansowych bronią są wykonywane z utrudnieniem, jeśli atak ma swoje źródło lub cel w tym obszarze lub jeśli przez niego przechodzi. Przy silnym wietrze poruszanie się pod wiatr kosztuje dodatkowy metr szybkości za każdy przebyty metr...<br><br>Przewodnik Xanathara po wszystkim str.155";"Mag (XGE)"
"5";"ODEBRANIE SIŁ";" Nekromancja, 5. krąg";" 1 akcja";" 18 metrów";" W, S";" Koncentracja, do 1 minuty";"  Wić atramentowej ciemności sięga od ciebie ku stworzeniu,  które widzisz w zasięgu czaru, by wyssać z niego życie.  Cel musi wykonać rzut obronny na Zręczność. Przy udanym rzucie otrzymuje 2k8 obrażeń nekrotycznych, a zaklęcie dobiega końca. W przypadku niepowodzenia cel  otrzymuje 4k8 obrażeń nekrotycznych i przez czas trwania  czaru możesz W ramach akcji w każdej swojej turze automatycznie zadać mu 4k8 obrażeń nekrotycznych. Zaklęcie się kończy, jeśli wykorzystasz swoją akcję do czegokolwiek innego lub jeśli twój cel znajdzie się poza jego zasięgiem albo za całkowitą osłoną.  Za każdym razem, gdy czar zadaje celowi obrażenia, odzyskujesz punkty wytrzymałości równe połowie otrzymanych przez cel obrażeń nekrotycznych.Na wyższych kręgach. Jeśli rzucasz ten czar, wykorzystując komórkę co najmniej 6. kręgu, za każdy krąg powyżej 5. zwiększasz zadawane obrażenia o 1k8.";"Mag (XGE)"
"5";"PIEKIELNE WEZWANIE";" Przywoływanie, 5. krąg";" 1 minuta";" 27 metrów";" W, S, M (rubin o wartości co najmniej 999 sz)";" Koncentracja, do 1 godziny";"   Wypowiadając mroczną inkantację, wzywasz diabła z Dziewięciu Piekieł. Wybierasz typ diabła o stopniu wyzwania 6 lub niższym, na przykład haczykowatego diabla lub brodatego diabła. Pojawia się on w wolnym miejscu, które widzisz w zasięgu czaru. Znika, kiedy jego punkty wytrzymałości spadają do 0 lub gdy czar dobiega końca. <br><br>Diabeł jest nastawiony wrogo do ciebie i twoich towarzyszy. Wykonujesz za niego rzut na inicjatywę, gdyż działa w swoich własnych turach. Znajduje się on pod kontrolą MP i podczas swoich tur zachowuje się zgodnie ze swoją naturą. Może to oznaczać, że cię zaatakuje - jeśli uzna, że ma szansę wygrać - albo spróbuje nakłonić cię do złego w zamian za niewielką przysługę. MP dysponuje statystykami przywołanego stworzenia.<br>Przewodnik Xanathara po wszystkim str.159";"Mag (XGE)"
"5";"PRZEMIANA SKAŁY";" Przemiany, 5. krąg";" 1 akcja";" 36 metrów";" W, S, M (glina i woda)";" Do rozproszenia";" Wybierasz obszar kamienia lub błota, który widzisz w zasięgu czaru i który mieści się w sześcianie o boku 12 metrów, a także jeden z następujących efektów. <br><br>Przemiana skały w błoto. <br><br>Przemiana błota w skałę<br><br>Przewodnik Xanathara po wszystkim str.162";"Mag (XGE)"
"5";"SPOPIELENIE";" Wywoływanie, 5. krąg";" 1 akcja";" 27 metrów";" W";" Koncentracja, do 1 minuty";" Płomienie oplatają jedno stworzenie, które widzisz w zasięgu czaru. Cel musi wykonać rzut obronny na Zręczność. W przypadku niepowodzenia otrzymuje 8k6 obrażeń od ognia.<br>Udany rzut zmniejsza obrażenia o połowę. W przypadku niepowodzenia cel płonie również przez czas trwania czaru. Płonący cel świeci jasnym światłem w promieniu 9 metrów i słabym światłem w promieniu, kolejnych 9 metrów. Pod koniec każdej swojej tury cel może powtórzyć rzut obronny. W przypadku niepowodzenia otrzymuje 4k6 obrażeń od ognia. Udany rzut powoduje zakończenie czaru. Tych magicznych płomieni nie można zgasić w niemagiczny sposób.<br><br>Jeśli obrażenia od tego zaklęcia zabiją cel, obraca się on w popiół.";"Mag (XGE)"
"5";"SZUM SYNAPTYCZNY";" Uroki, 5. krąg";" 1 akcja";" 36 metrów";" W, S";" Natychmiastowy";" Wybierasz punkt, który widzisz w zasięgu czaru, i wywołujesz w tym miejscu wybuch psychicznej energii. Każde stworzenie w obszarze sfery o promieniu 6 metrów i środku w tym punkcie musi wykonać rzut obronny na Inteligencję. Czar nie działa na stworzenia o Inteligencji 2 lub niższej. W przypadku niepowodzenia cel otrzymuje 8k6 obrażeń psychicznych. Udany rzut zmniejsza obrażenia o połowę.<br><br>W przypadku niepowodzenia stworzenie ma również ”,problemy z pozbieraniem myśli przez 1 minutę. Za każdym razem, gdy wykonuje w tym okresie test ataku, test cechy lub rzut obronny na Kondycję, aby utrzymać koncentracje odejmuje k6 od wyniku. Pod koniec każdej swojej tury cel może powtórzyć rzut obronny na Inteligencję. Udany rzut powoduje zakończenie efektu.";"Mag (XGE)"
"5";"ŚCIANA ŚWIATŁA";" Wywoływanie, 5. krąg";" 1 akcja";" 36 metrów";" W, S, M (ręczne lusterko)";" Koncentracja, do 10 minut";"   Lśniąca ściana jasnego światła pojawia się w punkcie, który widzisz w zasięgu czaru. Wybierasz jej ustawienie - poziomo, pionowo lub pod innym kątem. Może unosić się swobodnie lub spoczywać na stałej powierzchni. Ściana może mieć do 18 metrów długości, do 3 metrów wysokości i do 1,5 metra grubości. Blokuje pole widzenia, ale nie możliwość ruchu stworzeń i obiektów. Świeci jasnym światłem w promieniu 36 metrów i słabym światłem w promieniu kolejnych 36 metrów. <br><br>W momencie pojawienia się ściany każde stworzenie przebywające w jej obszarze musi wykonać rzut obronny na Kondycję. W przypadku niepowodzenia otrzymuje 4k8 obrażeń od światłości i zostaje oślepione na 1 minutę. Udany rzut zmniejsza obrażenia o połowę i zapobiega oślepieniu. Pod koniec każdej swojej tury oślepione stworzenie może powtórzyć rzut obronny. Udany rzut powoduje zakończenie efektu. Stworzenie kończące swoją turę w obszarze ściany otrzymuje 4k8 obrażeń od światłości...<br>Przewodnik Xanathara po wszystkim str.166";"Mag (XGE)"
"5";"ŚWIT";" Wywoływanie, 5. krąg";" 1 akcja";" 18 metrów";" W, 5, M (wisiorek w kształcie słońca o wartości co najmniej 100 sz)";" Koncentracja, do 1 minuty";" Powodujesz, że na wybrane miejsce, które widzisz w zasięgu czaru, pada światło poranka. Podczas trwania czaru jasne światło świeci na obszarze walca o średnicy 9 metrów i wysokości 12 metrów. Jest to światło słoneczne.<br><br>W momencie jego pojawienia się każde stworzenie znajdujące się w tym obszarze musi wykonać rzut obronny na Kondycję. W przypadku niepowodzenia otrzymuje 4k10 obrażeń od światłości. Udany rzut zmniejsza obrażenia o połowę. Stworzenie musi wykonać rzut obronny również wtedy, gdy kończy swoją turę w tym obszarze.<br><br>Jeśli znajdujesz się obrębie 18 metrów od walca, w ramach akcji dodatkowej w swojej turze możesz przesunąć go do 18 metrów.";"Mag (XGE)"
"5";"UDERZENIE STALOWEGO WICHRU";" Przywoływanie, 5. krąg";" 1 akcja";" 9 metrów";" S, M (broń biała o wartości co najmniej 1 ss)";" Natychmiastowy";" Bierzesz zamach bronią będącą komponentem tego czaru, po czym znikasz, by uderzyć z prędkością wiatru. Wybierz maksymalnie pięć istot, które widzisz w zasięgu czaru. Wykonujesz atak wręcz czarem przeciw każdemu celowi. Przy trafieniu cel otrzymuje 6k10 obrażeń od mocy.<br><br>Następnie możesz teleportować się na wolne miejsce, które widzisz w obrębie 1,5 metra od jednego z celów, niezależnie od tego, czy udało ci się go trafić.";"Mag (XGE)"
"5";"WYLEW NEGATYWNEJ ENERGII";" Nekromancja, 5. krąg";" 1 akcja";" 18 metrów";" W, M (złamana kość i kwadrat czarnego jedwabiu)";" Natychmiastowy";"   Wysyłasz wstęgi negatywnej energii ku stworzeniu, które widzisz w zasięgu czaru. Jeśli cel nie jest nieumarłym, musi wykonać rzut obronny na Kondycję. W przypadku niepowodzenia otrzymuje 5k12 obrażeń nekrotycznych. Udany rzut zmniejsza obrażenia o połowę. Cel zabity tymi obrażeniami powstaje jako zombi na początku twojej następnej tury. Zombie ściga najbliższą istotę, którą widzi. Jego statystyki znajdziesz w Księdze Potworów.<br><br>Jeśli celem tego czaru jest nieumarły, to nie wykonuje on rzutu obronnego. Zamiast tego rzuć 5k12. Cel zyskuje tymczasowe punkty wytrzymałości równe połowie tej wartości.";"Mag (XGE)"
"5";"WZMOCNIENIE UMIEJĘTNOŚCI";" Przemiany, 5. krąg";" 1 akcja";" Dotyk";" W, S";" Koncentracja, do 1 godziny";" Twoja magia pomaga stworzeniu pogłębić zrozumienie jego własnego talentu. Dotykasz przychylnego stworzenia i zapewniasz mu doskonałą znajomość wybranej przez ciebie umiejętności. Podczas trwania czaru cel ma podwójną premię z biegłości w testach cechy wykonywanych z użyciem tej umiejętności.<br><br>Musisz wybrać umiejętność, w której cel jest biegły i która nie korzysta już z innego efektu podwajającego premię z biegłości (takiego jak zdolność Znawstwo).";"Mag (XGE)"
"6";"INWESTYTURA KAMIENIA";" Przemiany, 6. krąg";" 1 akcja";" Na siebie";" W, S";" Koncentracja, do 10 minut";"   Podczas trwania czaru twoje ciało pokrywa warstwa kamieni i zyskujesz następujące korzyści:<br>-Masz odporność na obrażenia cięte, kłute i obuchowe z niemagicznych ataków.<br>-W ramach akcji możesz wywołać małe trzęsienie ziemi w promieniu 4,5 metra wokół siebie. Inne stworzenia znajdujące się na ziemi w tym obszarze muszą wykonać rzut obronny na Zręczność. W przypadku niepowodzenia zostają powalone.<br>-Pokonywanie trudnego terenu spowodowanego ziemią lub skałą nie kosztuje cię dodatkowej szybkości. Możesz przechodzić przez ubitą ziemię lub litą skałę jak przez powietrze bez naruszania ich struktury, ale nie możesz zakończyć w nich swojego ruchu. Jeśli to zrobisz, zostajesz wypchnięty w najbliższe wolne miejsce i ogłuszony do końca swojej następnej tury, a zaklęcie dobiega końca. ";"Mag (XGE)"
